"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Date
Guyana,"11,642",,267 ,,"10,061",,"1,314",13,"14,745",338,"105,519","133,644","789,554 ",2021-04-17
Lesotho,"10,709",,315 ,,"5,028",,"5,366",,"4,968",146,"71,629","33,228","2,155,666 ",2021-04-17
South Sudan,"10,432",,114 ,,"10,148",,170,,923,10,"142,254","12,592","11,297,262 ",2021-04-17
Djibouti,"10,385",,110 ,,"8,880",,"1,395",,"10,392",110,"143,437","143,534","999,322 ",2021-04-17
Aruba,"10,264",,92 ,,"9,660",,512,14,"95,813",859,"139,291","1,300,266","107,125 ",2021-04-17
Congo,"10,084",,139 ,,"8,208",,"1,737",,"1,793",25,"92,500","16,445","5,624,673 ",2021-04-17
Martinique,"9,890",,64 ,,98,,"9,728",24,"26,371",171,"140,946","375,822","375,034 ",2021-04-17
Bahamas,"9,634",,194 ,,"8,984",,456,3,"24,315",490,"81,855","206,594","396,211 ",2021-04-17
Suriname,"9,496",,187 ,,"8,779",,530,12,"16,074",317,"47,139","79,791","590,783 ",2021-04-17
Papua New Guinea,"9,343",,82 ,,846,,"8,415",,"1,029",9,"70,260","7,738","9,080,343 ",2021-04-17
Trinidad and Tobago,"8,742",+64,150 ,,"7,880",+37,712,8,"6,231",107,"119,443","85,129","1,403,075 ",2021-04-17
Benin,"7,611",,95 ,,"6,728",,788,35,615,8,"575,088","46,482","12,372,221 ",2021-04-17
Equatorial Guinea,"7,259",,106 ,,"6,885",,268,11,"5,044",74,"116,266","80,795","1,439,028 ",2021-04-17
Nicaragua,"6,778",,180 ,,"4,225",,"2,373",,"1,014",27,,,"6,686,730 ",2021-04-17
Iceland,"6,286",,29 ,,"6,184",,73,3,"18,327",85,"568,908","1,658,653","342,994 ",2021-04-17
Cambodia,"5,771",+291,39 ,+1,"2,416",+23,"3,316",,341,2,"811,284","48,001","16,901,357 ",2021-04-17
CAR,"5,728",,75 ,,"5,112",,541,2,"1,170",15,"40,907","8,355","4,895,866 ",2021-04-17
Gambia,"5,720",,170 ,,"5,190",,360,3,"2,316",69,"60,815","24,623","2,469,868 ",2021-04-17
Yemen,"5,715",,"1,108 ",,"2,204",,"2,403",23,188,37,"22,934",756,"30,342,030 ",2021-04-17
Niger,"5,116",,190 ,,"4,771",,155,1,206,8,"95,186","3,824","24,890,841 ",2021-04-17
San Marino,"5,026",+8,87 ,,"4,724",+42,215,4,"147,880","2,560","58,004","1,706,653","33,987 ",2021-04-17
Seychelles,"4,834",,25 ,,"4,351",,458,,"48,913",253,"21,504","217,590","98,828 ",2021-04-17
Chad,"4,686",,168 ,,"4,329",,189,,279,10,"110,863","6,601","16,795,101 ",2021-04-17
Saint Lucia,"4,398",,65 ,,"4,235",,98,1,"23,864",353,"38,495","208,882","184,291 ",2021-04-17
Gibraltar,"4,291",,94 ,,"4,181",,16,1,"127,394","2,791","223,889","6,646,944","33,683 ",2021-04-17
Channel Islands,"4,053",,86 ,,"3,956",,11,1,"23,143",491,"399,901","2,283,465","175,129 ",2021-04-17
Sierra Leone,"4,016",,79 ,,"2,833",,"1,104",,496,10,"118,332","14,601","8,104,515 ",2021-04-17
Comoros,"3,815",,146 ,,"3,589",,80,,"4,315",165,,,"884,158 ",2021-04-17
Barbados,"3,765",,44 ,,"3,648",,73,,"13,089",153,"147,866","514,041","287,654 ",2021-04-17
Guinea-Bissau,"3,710",,66 ,,"3,117",,527,9,"1,851",33,"61,481","30,671","2,004,518 ",2021-04-17
Eritrea,"3,491",,10 ,,"3,288",,193,,974,3,"23,693","6,609","3,585,112 ",2021-04-17
Burundi,"3,477",,6 ,,773,,"2,698",,286,0.5,"90,019","7,398","12,168,081 ",2021-04-17
Liechtenstein,"2,804",+14,56 ,,"2,665",,83,3,"73,374","1,465","32,252","843,962","38,215 ",2021-04-17
Vietnam,"2,773",+1,35 ,,"2,475",+30,263,,28,0.4,"2,598,753","26,510","98,030,262 ",2021-04-17
New Zealand,"2,591",,26 ,,"2,464",,101,,518,5,"1,959,282","391,692","5,002,100 ",2021-04-17
Monaco,"2,391",,31 ,,"2,276",,84,5,"60,590",786,"51,953","1,316,532","39,462 ",2021-04-17
Turks and Caicos,"2,369",,17 ,,"2,290",,62,2,"60,542",434,"43,902","1,121,952","39,130 ",2021-04-17
Sao Tome and Principe,"2,272",,35 ,,"2,204",,33,,"10,218",157,"12,597","56,651","222,361 ",2021-04-17
Sint Maarten,"2,202",,27 ,,"2,139",,36,1,"50,902",624,"25,304","584,928","43,260 ",2021-04-17
Bermuda,"2,060",,17 ,,"1,195",,848,41,"33,175",274,"224,271","3,611,740","62,095 ",2021-04-17
Liberia,"2,042",,85 ,,"1,899",,58,2,396,17,"79,684","15,470","5,151,012 ",2021-04-17
St. Vincent Grenadines,"1,819",,10 ,,"1,677",,132,2,"16,355",90,"44,072","396,263","111,219 ",2021-04-17
Saint Martin,"1,702",,12 ,,"1,399",,291,7,"43,435",306,"27,588","704,045","39,185 ",2021-04-17
Isle of Man,"1,575",,29 ,,"1,534",,12,,"18,445",340,"44,761","524,201","85,389 ",2021-04-17
Caribbean Netherlands,"1,541",,15 ,,"1,435",,91,,"58,338",568,"10,025","379,519","26,415 ",2021-04-17
Timor-Leste,"1,236",+43,2 ,,644,+20,590,,924,1,"55,037","41,128","1,338,198 ",2021-04-17
Antigua and Barbuda,"1,213",,31 ,,949,,233,4,"12,306",314,"16,493","167,323","98,570 ",2021-04-17
Mauritius,"1,202",,15 ,,865,,322,,944,12,"358,675","281,659","1,273,439 ",2021-04-17
Taiwan,"1,072",+2,11 ,,"1,033",+1,28,,45,0.5,"513,203","21,517","23,850,907 ",2021-04-17
Bhutan,941,,1 ,,876,,64,,"1,209",1,"658,583","846,167","778,313 ",2021-04-17
St. Barth,934,,1 ,,462,,471,,"94,334",101,"26,385","2,664,882","9,901 ",2021-04-17
Diamond Princess,712,,13 ,,699,,0,,,,,, ,2021-04-17
Faeroe Islands,662,,1 ,,660,,1,,"13,507",20,"248,281","5,065,925","49,010 ",2021-04-17
Cayman Islands,525,,2 ,,499,,24,,"7,915",30,"86,495","1,303,991","66,331 ",2021-04-17
Tanzania,509,,21 ,,183,,305,7,8,0.3,,,"61,067,209 ",2021-04-17
Wallis and Futuna,438,,5 ,,44,,389,3,"39,524",451,"10,663","962,191","11,082 ",2021-04-17
Brunei ,221,,3 ,,206,,12,,501,7,"116,596","264,518","440,787 ",2021-04-17
British Virgin Islands,187,,1 ,,182,,4,,"6,153",33,"35,791","1,177,723","30,390 ",2021-04-17
Dominica,165,, ,,159,,6,,"2,288",,"13,500","187,167","72,128 ",2021-04-17
Grenada,155,,1 ,,152,,2,,"1,372",9,"23,989","212,414","112,935 ",2021-04-17
New Caledonia,123,+2, ,,58,,65,,428,,"29,593","102,873","287,665 ",2021-04-17
Fiji,72,+4,2 ,,65,+1,5,,80,2,"42,492","47,131","901,579 ",2021-04-17
Falkland Islands,62,, ,,55,,7,,"17,421",,"7,191","2,020,511","3,559 ",2021-04-17
Laos,58,+4, ,,49,,9,,8,,"146,865","19,958","7,358,760 ",2021-04-17
Macao,49,, ,,48,,1,,75,,"4,418","6,732","656,313 ",2021-04-17
Saint Kitts and Nevis,44,, ,,44,,0,,822,,"12,381","231,438","53,496 ",2021-04-17
Greenland,31,, ,,31,,0,,545,,"20,669","363,584","56,848 ",2021-04-17
Anguilla,29,+4, ,,25,+3,4,,"1,919",,"17,376","1,150,043","15,109 ",2021-04-17
Vatican City,27,, ,,15,,12,,"33,624",,,,803 ,2021-04-17
Saint Pierre Miquelon,25,+1, ,,24,,1,,"4,331",,"5,318","921,344","5,772 ",2021-04-17
Montserrat,20,,1 ,,19,,0,,"4,005",200,"1,313","262,915","4,994 ",2021-04-17
Solomon Islands,20,, ,,18,,2,,29,,"4,500","6,428","700,103 ",2021-04-17
Western Sahara,10,,1 ,,8,,1,,16,2,,,"608,864 ",2021-04-17
MS Zaandam,9,,2 ,,7,,0,,,,,, ,2021-04-17
Marshall Islands,4,, ,,4,,0,,67,,,,"59,506 ",2021-04-17
Samoa,3,, ,,2,,1,,15,,,,"199,456 ",2021-04-17
Vanuatu,3,, ,,1,,2,,10,,470,"1,503","312,780 ",2021-04-17
Micronesia,1,, ,,1,,0,,9,,,,"115,975 ",2021-04-17
China,"90,483",+15,"4,636 ",,"85,538",+5,309,4,63,3,"160,000,000","111,163","1,439,323,776 ",2021-04-17
USA,"32,370,715","+9,435","580,838 ",+82,"24,912,745","+2,975","6,877,132","9,834","97,343","1,747","428,348,424","1,288,101","332,542,637 ",2021-04-18
India,"15,040,918","+258,457","178,567 ","+1,399","12,932,574","+127,480","1,929,777","8,944","10,815",128,"266,538,416","191,650","1,390,753,234 ",2021-04-18
Brazil,"13,900,134",,"371,889 ",,"12,344,861",,"1,183,384","8,318","65,028","1,740","28,600,000","133,796","213,757,680 ",2021-04-18
France,"5,260,182",,"100,593 ",,"4,081,014",,"1,078,575","5,877","80,445","1,538","71,808,202","1,098,182","65,388,253 ",2021-04-18
Russia,"4,702,101","+8,632","105,582 ",+389,"4,326,780","+7,391","269,739","2,300","32,210",723,"125,400,000","858,997","145,984,203 ",2021-04-18
UK,"4,387,820","+1,882","127,270 ",+10,"4,150,568","+4,758","109,982",332,"64,367","1,867","140,944,028","2,067,568","68,169,005 ",2021-04-18
Turkey,"4,268,447","+55,802","35,926 ",+318,"3,687,590","+43,856","544,931","3,275","50,183",422,"43,768,759","514,577","85,057,795 ",2021-04-18
Italy,"3,870,131","+12,694","116,927 ",+251,"3,248,593","+13,134","504,611","3,311","64,084","1,936","55,094,444","912,294","60,391,111 ",2021-04-18
Spain,"3,407,283",,"76,981 ",,"3,129,234",,"201,068","2,180","72,853","1,646","44,285,495","946,895","46,769,173 ",2021-04-18
Germany,"3,146,414","+8,507","80,574 ",+48,"2,775,200","+10,100","290,640","4,740","37,459",959,"52,737,238","627,849","83,996,696 ",2021-04-18
Poland,"2,688,025","+12,153","62,032 ",+207,"2,311,145","+25,924","314,848","3,359","71,086","1,640","13,503,602","357,109","37,813,645 ",2021-04-18
Argentina,"2,677,747",,"59,164 ",,"2,343,808",,"274,775","3,977","58,820","1,300","10,090,767","221,656","45,524,419 ",2021-04-18
Colombia,"2,636,076",,"67,931 ",,"2,457,888",,"110,257","4,299","51,373","1,324","13,774,899","268,452","51,312,421 ",2021-04-18
Mexico,"2,304,096","+4,157","212,228 ",+535,"1,826,646","+2,914","265,222","4,798","17,723","1,632","6,400,316","49,231","130,005,664 ",2021-04-18
Iran,"2,237,089","+21,644","66,732 ",+405,"1,785,358","+12,670","384,999","4,766","26,367",787,"14,386,423","169,564","84,843,688 ",2021-04-18
Ukraine,"1,946,510","+10,282","39,786 ",+250,"1,482,079","+6,523","424,645",177,"44,722",914,"8,915,393","204,836","43,524,478 ",2021-04-18
Peru,"1,697,626",,"56,797 ",,"1,619,680",,"21,149","2,616","50,926","1,704","10,374,315","311,212","33,335,152 ",2021-04-18
Indonesia,"1,604,348","+4,585","43,424 ",+96,"1,455,065","+4,873","105,859",,"5,817",157,"13,836,432","50,166","275,814,395 ",2021-04-18
Czechia,"1,600,347",,"28,426 ",+13,"1,495,624",+28,"76,297",938,"149,220","2,651","15,590,376","1,453,680","10,724,766 ",2021-04-18
South Africa,"1,565,680",,"53,711 ",,"1,489,457",,"22,512",546,"26,138",897,"10,305,641","172,046","59,900,468 ",2021-04-18
Netherlands,"1,403,833","+8,505","16,916 ",+12,"1,170,083","+7,344","216,834",796,"81,785",985,"11,292,587","657,885","17,164,991 ",2021-04-18
Chile,"1,124,718","+7,370","25,177 ",+122,"1,053,635","+7,828","45,906","3,308","58,438","1,308","12,278,835","637,985","19,246,262 ",2021-04-18
Canada,"1,119,492","+5,585","23,618 ",+27,"1,008,545","+4,992","87,329","1,089","29,457",621,"29,803,243","784,205","38,004,425 ",2021-04-18
Romania,"1,029,304","+2,265","26,232 ",+160,"940,792","+4,277","62,280","1,475","53,790","1,371","7,902,628","412,984","19,135,449 ",2021-04-18
Iraq,"977,175","+6,188","14,981 ",+33,"856,532","+6,814","105,662",526,"23,872",366,"8,805,486","215,115","40,933,930 ",2021-04-18
Belgium,"947,000","+3,787","23,718 ",+37,"799,120","+4,614","124,162",923,"81,430","2,039","11,950,159","1,027,558","11,629,663 ",2021-04-18
Philippines,"936,133","+10,098","15,960 ",+150,"779,084","+72,607","141,089",750,"8,454",144,"11,153,268","100,720","110,735,003 ",2021-04-18
Sweden,"900,138",,"13,788 ",,"730,387","+5,739","155,963",391,"88,690","1,359","7,847,033","773,166","10,149,222 ",2021-04-18
Israel,"837,012",+130,"6,334 ",+3,"828,439",+475,"2,239",196,"91,003",689,"13,940,203","1,515,636","9,197,590 ",2021-04-18
Portugal,"831,001",+441,"16,945 ",+3,"788,669",+395,"25,387",109,"81,687","1,666","9,690,372","952,553","10,173,050 ",2021-04-18
Pakistan,"756,285","+6,127","16,243 ",+149,"659,483","+4,527","80,559","4,446","3,372",72,"11,144,367","49,690","224,277,378 ",2021-04-18
Hungary,"750,508","+3,706","25,184 ",+205,"455,029","+4,238","270,295","1,051","77,847","2,612","5,124,731","531,565","9,640,834 ",2021-04-18
Bangladesh,"718,950","+3,698","10,385 ",+102,"614,936","+6,121","93,629",,"4,331",63,"5,170,067","31,147","165,989,196 ",2021-04-18
Jordan,"685,973","+2,507","8,246 ",+68,"638,481","+6,537","39,246",729,"66,707",802,"6,477,564","629,906","10,283,378 ",2021-04-18
Serbia,"662,368","+2,069","5,991 ",+37,"589,535","+5,437","66,842",218,"76,052",688,"3,683,511","422,937","8,709,355 ",2021-04-18
Switzerland,"632,399",,"10,508 ",+3,"568,416",,"53,475",235,"72,649","1,207","6,538,153","751,096","8,704,812 ",2021-04-18
Austria,"593,423","+2,076","9,898 ",+28,"555,218","+2,599","28,307",546,"65,592","1,094","28,823,897","3,185,957","9,047,172 ",2021-04-18
Japan,"529,829","+4,611","9,622 ",+38,"480,793","+2,415","39,414",723,"4,199",76,"10,886,748","86,287","126,168,345 ",2021-04-18
Lebanon,"510,403","+1,900","6,925 ",+39,"423,848",,"79,630",735,"75,047","1,018","3,814,173","560,816","6,801,110 ",2021-04-18
Morocco,"505,811",+364,"8,945 ",+1,"491,810",+273,"5,056",235,"13,576",240,"6,163,347","165,428","37,256,892 ",2021-04-18
UAE,"497,154","+1,930","1,554 ",+4,"479,566","+1,503","16,034",,"49,790",156,"41,767,180","4,182,996","9,984,991 ",2021-04-18
Saudi Arabia,"404,970",+916,"6,823 ",+13,"388,702",+907,"9,445","1,044","11,491",194,"16,174,957","458,962","35,242,438 ",2021-04-18
Bulgaria,"385,963",,"15,138 ",,"305,237",,"65,588",797,"55,882","2,192","2,357,428","341,322","6,906,762 ",2021-04-18
Slovakia,"375,974",+638,"11,106 ",+63,"255,300",,"109,568",438,"68,838","2,033","2,503,748","458,415","5,461,744 ",2021-04-18
Malaysia,"375,054","+2,195","1,378 ",+8,"353,822","+1,427","19,854",219,"11,472",42,"8,601,726","263,097","32,694,152 ",2021-04-18
Panama,"360,597",,"6,187 ",,"350,347",,"4,063",105,"82,546","1,416","2,292,939","524,886","4,368,453 ",2021-04-18
Ecuador,"358,157",,"17,641 ",,"298,604",,"41,912",618,"20,059",988,"1,225,383","68,630","17,854,857 ",2021-04-18
Belarus,"344,223","+1,300","2,423 ",+10,"334,852","+1,479","6,948",,"36,438",256,"5,666,746","599,855","9,446,852 ",2021-04-18
Greece,"315,273","+1,829","9,462 ",+65,"267,947",,"37,864",841,"30,366",911,"7,468,808","719,364","10,382,515 ",2021-04-18
Croatia,"307,790","+1,565","6,562 ",+39,"285,560","+2,142","15,668",194,"75,345","1,606","1,700,615","416,297","4,085,101 ",2021-04-18
Azerbaijan,"300,666","+2,144","4,140 ",+33,"264,403","+1,923","32,123",,"29,444",405,"3,108,924","304,450","10,211,601 ",2021-04-18
Georgia,"295,358",+818,"3,939 ",+14,"280,915",+783,"10,504",,"74,153",989,"3,875,789","973,064","3,983,076 ",2021-04-18
Bolivia,"288,545","+1,185","12,634 ",+9,"237,313",+858,"38,598",71,"24,455","1,071","1,037,899","87,965","11,798,982 ",2021-04-18
Kazakhstan,"287,001","+2,828","3,384  ",+20,"246,323","+1,806","37,294",221,"15,142",179,"9,523,633","502,447","18,954,495 ",2021-04-18
Nepal,"284,673","+1,015","3,083 ",+8,"275,300",+262,"6,290",,"9,633",104,"2,345,501","79,372","29,550,643 ",2021-04-18
Tunisia,"283,976",,"9,717 ",,"234,012",,"40,247",462,"23,830",815,"1,223,338","102,659","11,916,569 ",2021-04-18
Palestine,"280,741",+988,"3,017 ",+34,"247,359","+2,064","30,365",170,"54,042",581,"1,679,032","323,210","5,194,856 ",2021-04-18
Dominican Republic,"261,129",+502,"3,418 ",+4,"218,724",+418,"38,987",157,"23,882",313,"1,370,499","125,342","10,934,086 ",2021-04-18
Kuwait,"255,860",,"1,440 ",,"239,027",,"15,393",250,"59,220",333,"2,213,624","512,352","4,320,510 ",2021-04-18
Paraguay,"248,364",,"5,251 ",,"203,982",,"39,131",499,"34,486",729,"1,013,989","140,795","7,201,883 ",2021-04-18
Moldova,"245,897",+403,"5,571 ",+23,"231,235","+1,145","9,091",263,"61,070","1,384","935,872","232,428","4,026,504 ",2021-04-18
Ireland,"243,508",+270,"4,836 ",+1,"224,471",+506,"14,201",47,"48,883",971,"4,271,454","857,470","4,981,461 ",2021-04-18
Denmark,"242,633",+902,"2,455 ",+3,"231,166",+528,"9,012",35,"41,773",423,"31,934,942","5,498,063","5,808,399 ",2021-04-18
Ethiopia,"240,236",,"3,328 ",,"178,705",,"58,203","1,027","2,050",28,"2,494,258","21,281","117,205,948 ",2021-04-18
Lithuania,"233,631",+726,"3,760 ",+6,"211,411",+105,"18,460",173,"86,788","1,397","2,605,277","967,799","2,691,961 ",2021-04-18
Slovenia,"232,071",+478,"4,159 ",+6,"215,986",+714,"11,926",153,"111,617","2,000","1,130,141","543,555","2,079,165 ",2021-04-18
Costa Rica,"228,577",,"3,071 ",,"196,974",,"28,532",236,"44,548",599,"895,974","174,620","5,130,981 ",2021-04-18
Egypt,"215,484",,"12,694 ",,"162,714",,"40,076",90,"2,075",122,"2,677,262","25,778","103,858,031 ",2021-04-18
Guatemala,"212,307",,"7,190 ",,"190,388",,"14,729",5,"11,680",396,"1,161,896","63,920","18,177,218 ",2021-04-18
Armenia,"208,520",+547,"3,878 ",+19,"187,466",+210,"17,176",,"70,265","1,307","935,427","315,209","2,967,643 ",2021-04-18
Honduras,"200,259",+577,"4,954 ",+20,"76,235",,"119,070",576,"19,968",494,"558,803","55,718","10,029,110 ",2021-04-18
Qatar,"195,757",,376 ,,"173,257",,"22,124",469,"69,719",134,"1,834,731","653,440","2,807,805 ",2021-04-18
Bosnia and Herzegovina,"188,994",,"7,788 ",,"145,863",,"35,343",,"57,893","2,386","862,452","264,186","3,264,563 ",2021-04-18
Venezuela,"181,903",,"1,888 ",,"164,530",,"15,485",274,"6,411",67,"3,359,014","118,393","28,371,828 ",2021-04-18
Oman,"180,031","+3,363","1,878 ",+57,"160,324","+3,479","17,829",261,"34,562",361,"1,550,000","297,570","5,208,866 ",2021-04-18
Libya,"171,880",+749,"2,896 ",+14,"157,010",+666,"11,974",,"24,748",417,"929,790","133,875","6,945,208 ",2021-04-18
Nigeria,"164,207",,"2,061 ",,"154,325",,"7,821",11,781,10,"1,838,174","8,746","210,162,742 ",2021-04-18
Bahrain,"163,113",,592 ,+4,"151,286",,"11,235",91,"93,317",339,"3,887,079","2,223,793","1,747,950 ",2021-04-18
Uruguay,"162,400",,"1,848 ",,"129,336",,"31,216",523,"46,623",531,"1,620,817","465,312","3,483,290 ",2021-04-18
Kenya,"151,653",+366,"2,481 ",+18,"101,642",+280,"47,530",264,"2,772",45,"1,603,332","29,309","54,705,045 ",2021-04-18
North Macedonia,"147,094",+361,"4,443 ",+24,"122,810",+689,"19,841",124,"70,606","2,133","691,255","331,807","2,083,306 ",2021-04-18
Myanmar,"142,628",+9,"3,206 ",,"131,895",+6,"7,527",,"2,608",59,"2,558,694","46,778","54,699,109 ",2021-04-18
Albania,"129,594",+138,"2,342 ",+2,"101,584",+442,"25,668",18,"45,072",815,"603,410","209,860","2,875,298 ",2021-04-18
Algeria,"119,642",+156,"3,155 ",+3,"83,397",+111,"33,090",21,"2,690",71,"230,861","5,191","44,476,322 ",2021-04-18
Estonia,"117,554",+543,"1,092 ",+10,"101,879",+408,"14,583",54,"88,570",823,"1,231,295","927,708","1,327,244 ",2021-04-18
S. Korea,"114,115",+671,"1,797 ",+3,"104,006",+412,"8,312",102,"2,224",35,"8,396,067","163,652","51,304,253 ",2021-04-18
Latvia,"111,334",+337,"2,053 ",+5,"101,944",,"7,337",86,"59,551","1,098","2,122,489","1,135,287","1,869,562 ",2021-04-18
Norway,"107,369",+225,708 ,,"88,952",,"17,709",51,"19,683",130,"4,967,185","910,600","5,454,850 ",2021-04-18
Sri Lanka,"96,796",+357,618 ,+1,"93,113",+281,"3,065",,"4,505",29,"2,374,627","110,527","21,484,525 ",2021-04-18
Montenegro,"95,551",+174,"1,429 ",+2,"90,903",+295,"3,219",69,"152,120","2,275","360,958","574,656","628,129 ",2021-04-18
Cuba,"93,511","+1,037",525 ,+13,"88,035",+974,"4,951",64,"8,260",46,"3,363,901","297,135","11,321,119 ",2021-04-18
Kyrgyzstan,"91,883",+244,"1,549 ",+3,"86,907",+134,"3,427",25,"13,902",234,"932,375","141,071","6,609,247 ",2021-04-18
Ghana,"91,663",,771 ,,"89,530",,"1,362",9,"2,902",24,"1,043,734","33,046","31,584,523 ",2021-04-18
Zambia,"90,918",+74,"1,235 ",+1,"88,718",+163,965,50,"4,839",66,"1,346,505","71,665","18,788,816 ",2021-04-18
Uzbekistan,"86,680",+342,638 ,+2,"84,043",+205,"1,999",23,"2,560",19,"1,377,915","40,703","33,852,789 ",2021-04-18
Finland,"84,131",,887 ,,"46,000",,"37,244",34,"15,165",160,"4,264,615","768,737","5,547,559 ",2021-04-18
Mozambique,"69,134",,798 ,,"61,207",,"7,129",68,"2,164",25,"503,001","15,746","31,944,020 ",2021-04-18
El Salvador,"67,557",+153,"2,075 ",+3,"63,787",+102,"1,695",62,"10,374",319,"888,633","136,457","6,512,179 ",2021-04-18
Cameroon,"64,809",,939 ,,"57,821",,"6,049",385,"2,394",35,"1,257,949","46,477","27,066,166 ",2021-04-18
Luxembourg,"64,746",,785  ,,"60,627",,"3,334",30,"102,119","1,238","2,548,684","4,019,841","634,026 ",2021-04-18
Singapore,"60,831",+23,30 ,,"60,485",+22,316,2,"10,333",5,"9,036,706","1,535,074","5,886,820 ",2021-04-18
Afghanistan,"57,898",+105,"2,546 ",+6,"52,168",+52,"3,184","1,124","1,461",64,"382,972","9,666","39,619,357 ",2021-04-18
Cyprus,"55,407",,288 ,,"39,061",,"16,058",65,"45,628",237,"4,280,069","3,524,637","1,214,329 ",2021-04-18
Namibia,"46,515",,602 ,,"44,437",,"1,476",29,"18,048",234,"370,004","143,566","2,577,241 ",2021-04-18
Ivory Coast,"45,519",,274 ,,"45,064",,181,,"1,693",10,"557,294","20,723","26,892,632 ",2021-04-18
Botswana,"44,075",,671 ,,"39,493",,"3,911",1,"18,448",281,"969,789","405,924","2,389,088 ",2021-04-18
Jamaica,"43,890",+206,723 ,+2,"19,710",+111,"23,457",35,"14,771",243,"314,803","105,943","2,971,427 ",2021-04-18
Thailand,"42,352","+1,767",101 ,+2,"28,750",,"13,501",1,606,1,"8,124,896","116,171","69,939,103 ",2021-04-18
Uganda,"41,378",+38,338 ,,"40,898",,142,24,883,7,"986,829","21,052","46,875,190 ",2021-04-18
Senegal,"39,782",+51,"1,091 ",+1,"38,511",+70,180,19,"2,328",64,"464,096","27,154","17,091,143 ",2021-04-18
Zimbabwe,"37,699",,"1,552 ",,"35,005",,"1,142",12,"2,508",103,"401,364","26,697","15,034,019 ",2021-04-18
Malawi,"33,919",,"1,136 ",,"31,717",,"1,066",15,"1,738",58,"226,302","11,594","19,519,025 ",2021-04-18
Madagascar,"32,205",+588,542 ,+4,"25,798",+327,"5,865",294,"1,140",19,"166,522","5,894","28,251,355 ",2021-04-18
Sudan,"31,790",,"2,208 ",,"25,539",,"4,043",,712,49,"232,965","5,217","44,655,932 ",2021-04-18
Malta,"29,966",+39,409 ,,"28,962",+52,595,,"67,723",924,"846,001","1,911,966","442,477 ",2021-04-18
Australia,"29,513",+19,910 ,,"26,435",+12,"2,168",,"1,147",35,"16,353,769","635,490","25,734,122 ",2021-04-18
DRC,"28,956",+62,745 ,,"25,841",,"2,370",,316,8,"145,038","1,582","91,700,324 ",2021-04-18
Maldives,"26,145",,69 ,,"23,482",,"2,594",53,"47,704",126,"683,386","1,246,911","548,063 ",2021-04-18
Angola,"24,300",,561 ,,"22,576",,"1,163",20,722,17,"445,121","13,220","33,669,143 ",2021-04-18
Rwanda,"23,866",,322 ,,"22,082",,"1,462",6,"1,807",24,"1,253,747","94,945","13,205,039 ",2021-04-18
Mongolia,"21,995","+1,340",44 ,+3,"11,877",+427,"10,074",88,"6,625",13,"2,554,027","769,282","3,320,012 ",2021-04-18
Gabon,"21,858",,133 ,,"18,507",,"3,218",20,"9,641",59,"687,026","303,041","2,267,109 ",2021-04-18
Guinea,"21,460",,138 ,,"18,882",,"2,440",24,"1,600",10,"419,860","31,302","13,413,017 ",2021-04-18
